code_uic,libelle,fret,code_ligne,geometry
87586404,Pont-du-Casse,False,631000,POINT (0.675933092816242 44.232824610529285)
87575134,Ingrandes-sur-Vienne,True,570000,POINT (0.569280649014911 46.87467981738232)
87611574,Les Cabannes,False,672000,POINT (1.686266851245489 42.786430428721076)
87296269,Bohain,False,242000,POINT (3.442709355245428 49.988497234159254)
87756817,Touët-de-l'Escarène,False,945000,POINT (7.364668491982902 43.847036610181625)
87181289,Vieux-Thann ZI,False,130000,POINT (7.132891897246954 47.802069607929624)
87722710,Chaponost,False,775000,POINT (4.764649154604177 45.69884679637237)
87743740,St-Rambert-en-Bugey,False,890000,POINT (5.439242836530276 45.94752523661536)
87594606,Varetz,False,613000,POINT (1.447409972667474 45.19111014017715)
87393256,La Verrière,False,420000,POINT (1.943866908006119 48.75545694010025)
87271007,Paris-Nord,False,272000,POINT (2.356160022572003 48.881641941958854)
87784298,Banyuls-sur-Mer,False,677000,POINT (3.124865814209837 42.48289092160289)
87592725,Nexon,False,613000,POINT (1.17830954337461 45.68907647954222)
87345264,Pont-à-Vendin,True,287100,POINT (2.878316010976143 50.481015956711936)
87747535,Jarrie-Vizille,True,905000,POINT (5.74257353916373 45.08481083195224)
87517912,Bidos,False,664000,POINT (-0.608394318244011 43.180791254015666)
87584151,Lamothe-Montravel,False,629000,POINT (0.021529284724596 44.85378281619927)
87485151,Tonnay-Charente,True,530000,POINT (-0.897867253423511 45.94331739423901)
87713412,Dole,True,850000,POINT (5.488538671427539 47.0965530642618)
87345553,Bertry,False,250000,POINT (3.449024670182102 50.091126642689474)
87474320,Pleyber-Christ,True,420000,POINT (-3.883086229756265 48.50747856461238)
87191734,Rombas-Clouange,False,085000,POINT (6.09922495044375 49.255984224301265)
87473504,Carhaix,True,485000,POINT (-3.563916929202901 48.27645974076846)
87276402,St-Leu-d'Esserent,False,329000,POINT (2.418271593338085 49.21443254590972)
87182840,Bantzenheim,True,124000,POINT (7.505385239937568 47.81158897467196)
87415323,Bourgtheroulde-Thuit-Hébert,False,372000,POINT (0.838230934043212 49.31757426854179)
87296152,Crépy-Couvron,True,261000,POINT (3.516648700534049 49.623481519719114)
87756494,Menton-Garavan,False,930000,POINT (7.516005489849123 43.784880281101294)
87345272,Meurchin,False,286000,POINT (2.893966358766935 50.49863721171694)
87615203,Couiza-Montazels,False,676000,POINT (2.248224891007013 42.942410627466856)
87725705,Mâcon-Loché-TGV,False,752000,POINT (4.778443228894928 46.28278181888205)
87296012,Laon,True,261000,POINT (3.623796750490142 49.57070882469777)
87481689,La Croix-de-Méan,False,515000,POINT (-2.193093149763184 47.30061347536694)
87171371,Fère-en-Tardenois,True,072000,POINT (3.503965030086555 49.208718963618196)
87734178,Les Martres-de-Veyre,False,790000,POINT (3.193478467446888 45.688146551265206)
87718270,Cousance,False,880000,POINT (5.386641161654102 46.53478844416856)
87734749,Retournac,False,798000,POINT (4.037084538218065 45.20129888914745)
87641043,Lapeyrouse,False,709000,POINT (2.894294848585823 46.22309281284954)
87276345,Deuil-Montmagny,False,325000,POINT (2.337964063426665 48.975677448976576)
87144089,Igney,False,042000,POINT (6.399511457407753 48.270917873010994)
87439554,Vitrolles-Aéroport-Marseille-Provence,False,830000,POINT (5.237107512143576 43.44119733214115)
87615526,Labruguière,False,737000,POINT (2.259409368459538 43.54246190536246)
87485524,Pamproux,False,538000,POINT (-0.051722419679966 46.39980312129432)
87387142,La Bonneville-sur-Iton,False,366000,POINT (1.034525909285539 48.98790860180432)
87113845,Les Coquetiers,False,958000,POINT (2.498467846586029 48.89231807237131)
87413013,Le Havre,True,340000,POINT (0.126058417326006 49.49269563726352)
87481168,Le Cellier,False,515000,POINT (-1.350930101119777 47.313163355398004)
87214338,Dorlisheim,False,111000,POINT (7.493034019441708 48.52464790960753)
87571604,Ballan,False,525000,POINT (0.614643299103968 47.335832965842094)
87681312,Viry-Châtillon,False,745000,POINT (2.386823087795418 48.67612207542377)
87182725,Merxheim,False,115000,POINT (7.302495832459839 47.913240320593786)
87276584,Ermont-Halte,False,328000,POINT (2.263186059561744 48.990749444478176)
87476648,Ste-Anne,False,470000,POINT (-2.960580973303579 47.67850522990001)
87683268,Laroche-Migennes,True,830000,POINT (3.511453668444496 47.96101462318547)
87713347,Auxonne,False,850000,POINT (5.377225055529031 47.192566105378006)
87411462,Sommery,False,321000,POINT (1.435776769491685 49.629463064431924)
87473264,Landébia,False,415000,POINT (-2.331300984369987 48.507184441773504)
87721464,Pontcharra-St-Forgeux,False,783000,POINT (4.492874139535878 45.87150517809481)
87682526,Ponthierry-Pringy,False,746000,POINT (2.5450606801092 48.53499652363108)
87721738,Dommartin-Lissieu,False,775000,POINT (4.73407441398994 45.839999367569696)
87144626,Raon-l'Étape,True,067000,POINT (6.836859952448488 48.40373133963054)
87584052,Libourne,True,570000,POINT (-0.235979210477966 44.915671649158426)
87113712,Val-de-Fontenay,False,001000,POINT (2.489234573016151 48.85407784985386)
87681635,Coudray-Montceaux,False,746000,POINT (2.492520676729849 48.566157234346626)
87116772,Crécy-La Chapelle,False,071000,POINT (2.905919910824732 48.85947065315477)
87444323,Le Grand-Jardin,False,390000,POINT (0.227291666955484 49.150454545782374)
87534347,Lutterbach-Tram-Train,False,132000,POINT (7.276642521680641 47.7581417489871)
87393314,Rambouillet,False,420000,POINT (1.831365471508511 48.643300507880426)
87485540,Lusignan,True,538000,POINT (0.116562176116644 46.43554027885458)
87473116,Yffiniac,False,420000,POINT (-2.652212594856798 48.47019943489108)
87723767,Marlieux-Châtillon,False,886000,POINT (5.073418433535315 46.06397789627333)
87491266,Cubzac-les-Ponts,False,500000,POINT (-0.458798428127974 44.97314919530075)
87396234,Sillé-le-Guillaume,True,420000,POINT (-0.128880940359667 48.18166721449297)
87191627,Malling,False,178000,POINT (6.302209541081357 49.42150514068598)
87775213,Génolhac,False,790000,POINT (3.951653511499431 44.34727687337112)
87281469,Ebblinghem,False,295000,POINT (2.408935768702626 50.73066603558318)
87672212,Artix,True,650000,POINT (-0.570004330981327 43.392887598564194)
87718528,L'Hôpital-du-Grosbois,False,872000,POINT (6.213061569563707 47.16910643594239)
87611673,Grisolles,True,640000,POINT (1.302086225353942 43.82739440756843)
87534339,Mulhouse-Musées (Tram/Train),False,132000,POINT (7.298675911955279 47.75015974019634)
87393223,St-Cyr,True,420000,POINT (2.072735799113364 48.79861317646242)
87613604,Bagnac,True,720000,POINT (2.160130050569516 44.66510697896942)
87635581,La Barasse,False,930000,POINT (5.483977494147929 43.28603146044553)
87393629,Plaisir-Les Clayes,False,395000,POINT (1.957493331910227 48.83099770501653)
87595249,St-Astier,False,621000,POINT (0.523127789708186 45.138963286307316)
87781104,Narbonne,True,640000,POINT (3.008786200782202 43.193210182783886)
87146217,St-Nabord,False,060000,POINT (6.58137264661342 48.04565426853463)
87191601,Basse-Ham,False,178000,POINT (6.234898195489144 49.3805707978872)
87182063,Mulhouse-Ville,True,001000,POINT (7.34414663698152 47.742311937131376)
87672725,Oloron-Ste-Marie,False,664000,POINT (-0.612202258968702 43.194756002721704)
87734152,Sarliève-Cournon,True,790000,POINT (3.167945348365505 45.73875046842403)
87474312,St-Thégonnec,False,420000,POINT (-3.947807380607553 48.49450707421999)
87673269,St-Geours,False,655000,POINT (-1.241071350268978 43.67127697550263)
87592410,Nieul,False,606000,POINT (1.172401246403463 45.92737949020857)
87212241,Graffenstaden,True,115000,POINT (7.690042773007836 48.53295215679111)
87191163,Hettange-Grande,True,180000,POINT (6.156014862761252 49.408167876287756)
87481051,Chantenay,True,515000,POINT (-1.594917252652805 47.19700644568305)
87271593,Crépy-en-Valois,True,229000,POINT (2.888407747778651 49.231154588133435)
87191395,Freistroff,False,174000,POINT (6.491308617048279 49.27740256655133)
87476440,St-Pierre-Quiberon,False,473000,POINT (-3.13870714636548 47.52094863814638)
87271882,Margival,False,229000,POINT (3.403042008235571 49.4392231324745)
87684407,Boigneville,False,745000,POINT (2.37903899736799 48.342159669824376)
87611152,Montréjeau-Gourdan-Polignan,True,650000,POINT (0.573211731271615 43.07811060193984)
87545129,Guillerval,False,570000,POINT (2.058978482949174 48.373611955419285)
87212134,Brumath,True,070000,POINT (7.700197614664155 48.73299954109251)
87753202,St-Chamas,False,830000,POINT (5.040135116190483 43.551058122231304)
87773515,Villeneuve-lès-Maguelone,False,810000,POINT (3.849918487029219 43.543755107383625)
87343301,Wallers,False,262000,POINT (3.393640834061122 50.384588986691405)
87182881,Thann-St-Jacques,False,130000,POINT (7.093342642302616 47.81324746538761)
87381244,Gisors,True,330000,POINT (1.784937543349356 49.28530052931069)
87393652,Petit-Vaux,False,990000,POINT (2.333102392923796 48.676473858595976)
87316406,Montreuil-sur-Thérain,False,316000,POINT (2.199921913048319 49.38168495790113)
87484006,Angers-St-Laud,True,515000,POINT (-0.556795220842898 47.46436991999225)
87784777,Sauto,False,669000,POINT (2.159738420428226 42.50617882066697)
87271452,Villepinte,False,076000,POINT (2.512440870606305 48.96307476447052)
87682161,Cesson,False,830000,POINT (2.593661997326091 48.56716702848852)
87773556,Frontignan,False,810000,POINT (3.75895970261544 43.44488338979749)
87313304,Clermont-de-l'Oise,False,272000,POINT (2.417217353304942 49.38565247603971)
87415166,St-Victor,False,350000,POINT (1.109879114118331 49.677126247762565)
87594408,Terrasson,True,621000,POINT (1.300452199242478 45.13580461288503)
87313213,Boves,False,232000,POINT (2.39809491180303 49.846476916612076)
87694653,Génelard,False,769000,POINT (4.238147018273335 46.5811807823901)
87615476,Lavaur,True,738000,POINT (1.813114927947777 43.70355914554919)
87386417,Sartrouville,False,340000,POINT (2.156985752409052 48.93763046795928)
87485300,Niort,True,538000,POINT (-0.454669887818318 46.318984817506646)
87713313,Genlis,True,850000,POINT (5.224098523191536 47.24434975747164)
87191007,Thionville,True,180000,POINT (6.169815044691964 49.353725084663196)
87387001,Évreux-Embranchement,True,366000,POINT (1.150419072396176 49.01838527572635)
87615377,Gragnague,False,718000,POINT (1.567811017541111 43.696498985697716)
87581389,Le Verdon,True,584000,POINT (-1.064886696751188 45.549247657491975)
87576322,St-Amand-Montrond-Orval,True,695000,POINT (2.485791477260843 46.7264324681612)
87287151,Nieppe,False,295000,POINT (2.828925131352782 50.6967110084094)
87747592,Monestier-de-Clermont,False,905000,POINT (5.633407449369684 44.91154977360224)
87476259,Hennebont,False,470000,POINT (-3.285620464546833 47.79905535303132)
87317206,Maresquel,False,308000,POINT (1.930847545993729 50.40798900519737)
87756791,Peille,False,945000,POINT (7.380069988960344 43.79193647304162)
87726729,Firminy,False,798000,POINT (4.286141834084134 45.39174311996588)
87313353,Tricot,False,232000,POINT (2.581532342952443 49.56104227000066)
87181057,Tagolsheim,False,001000,POINT (7.264262947478977 47.65548985976005)
87574897,St-Aignan-Noyers,True,593000,POINT (1.383978378399165 47.28687220274779)
87684118,Bourron-Marlotte-Grez,True,750000,POINT (2.692614190301942 48.33271478618604)
87192088,Woippy,True,180000,POINT (6.15608283586293 49.14871928025596)
87481069,La Basse-Indre-St-Herblain,True,515000,POINT (-1.660234706510869 47.20418674116096)
87276238,Les Noues,False,272000,POINT (2.478551262316119 49.03342753847608)
87743336,Simandre-sur-Suran,False,884000,POINT (5.421157705901729 46.220267861028304)
87722678,Le Péage-de-Roussillon,False,830000,POINT (4.795278430026545 45.37162259986715)
87313288,St-Remy-en-l'Eau,False,272000,POINT (2.426086461191057 49.468631616391306)
87394288,Condé-sur-Huisne,False,420000,POINT (0.848904495741086 48.3835959133502)
87582478,Facture-Biganos,True,655000,POINT (-0.966206293149985 44.637171291765206)
87296632,La Fère,False,261000,POINT (3.369884473447332 49.65782903419553)
87175042,Bar-le-Duc,False,070000,POINT (5.167193337889748 48.773676153053515)
87756882,Tende,False,946000,POINT (7.594321708601799 44.0898889346217)
87715136,Frasne,False,850000,POINT (6.157716534518473 46.85776488479503)
87316398,Heilles-Mouchy,False,316000,POINT (2.273568340506388 49.34022305049941)
87753459,Port-de-Bouc,True,935000,POINT (4.984666312153627 43.407304594256345)
87481234,St-Hilaire-de-Chaléons,False,536000,POINT (-1.866928661053426 47.10632634178148)
87471052,St-Jacques-de-la-Lande,True,468000,POINT (-1.713744867447445 48.06757271987985)
87271148,Épinay-sur-Seine,False,962000,POINT (2.302366002235401 48.95405714493678)
87584532,Les Églisottes,False,570000,POINT (-0.043610175700569 45.0942890579413)
87382267,Vaucresson,False,974000,POINT (2.152457655505387 48.836743107425846)
87447680,Granville,True,405000,POINT (-1.58687163217338 48.838761823668094)
87696534,Luzy,True,760000,POINT (3.969128076226552 46.79434725279397)
87381814,Vaux-sur-Seine,False,334000,POINT (1.963181108519655 49.00727114979622)
87594556,Turenne,False,718000,POINT (1.600742927306099 45.03783122884582)
87481820,Cordemais,True,515000,POINT (-1.846402868700542 47.30218811666385)
87281311,Grande-Synthe,False,304000,POINT (2.313053426197157 51.00262499476859)
87582668,Arcachon,False,657000,POINT (-1.165311959015785 44.658840693805395)
87316075,Dreuil-lès-Amiens,False,311000,POINT (2.228186020967347 49.915356610546105)
87172080,Revin,True,205000,POINT (4.642915600499464 49.93940438287657)
87444372,Trouville-Deauville,False,379000,POINT (0.084249132581915 49.359611534208575)
87775007,Nîmes,True,810000,POINT (4.366218272451484 43.83252873427386)
87478537,Montsûrs,False,420000,POINT (-0.551311716419077 48.14128715231188)
87172239,Donchery,True,204000,POINT (4.874829747177439 49.69831634934558)
87718338,Ranchot,False,852000,POINT (5.724746809497293 47.152656043648484)
87576454,Nérondes,True,690000,POINT (2.822584798594396 46.999535936659136)
87672337,Peyrehorade,False,650000,POINT (-1.11536113027523 43.54680048720686)
87271536,Dammartin-Juilly-St-Mard,True,229000,POINT (2.69910507004734 49.03207156156741)
87297283,Vauxaillon,False,229000,POINT (3.409818321961311 49.474208033254016)
87396374,Noyen,False,450000,POINT (-0.098482265667816 47.874676248335874)
87474056,Pont-de-Buis Lès Quimerc'h,False,470000,POINT (-4.086206420569097 48.25436265950519)
87723700,Sathonay-Rillieux,True,886000,POINT (4.875347320967259 45.8196971859506)
87141507,Neuves-Maisons,False,039000,POINT (6.108955430912963 48.614850293911154)
87713594,Santenay-les-Bains,False,760000,POINT (4.701780086185654 46.910734332254236)
87734038,Royat-Chamalières,False,711000,POINT (3.061641533997026 45.767737671753935)
87116087,Mormant,False,001000,POINT (2.889119774346101 48.61361367339515)
87584441,Lalinde,False,629000,POINT (0.742924824689507 44.839505160976906)
87111278,Porte-de-Clichy,False,962000,POINT (2.314861520239935 48.89401765626622)
87142232,Vignory,True,020000,POINT (5.124169179576558 48.270581341117826)
87671156,Capvern,False,650000,POINT (0.329483527201383 43.103586303974275)
87615211,Espéraza,False,676000,POINT (2.218243348973476 42.93579756163279)
87734442,Lezoux,True,784000,POINT (3.386064085489927 45.82111298759609)
87584268,Bergerac,True,629000,POINT (0.489255942648412 44.857181326902875)
87775171,La Bastide-St-Laurent-les-Bains,False,723000,POINT (3.903831857199111 44.592677833558916)
87276451,Bruyères-sur-Oise,False,329000,POINT (2.326423206078788 49.15515715748976)
87713677,Seurre,True,860000,POINT (5.151257335475764 46.99638971384909)
87682443,Vulaines-sur-Seine-Samoreau,False,746000,POINT (2.753071315575744 48.43056863996812)
87546317,Chemin-d'Antony,False,985000,POINT (2.3125795585876 48.74790944792992)
87342071,Boisleux,True,272000,POINT (2.771761055202263 50.21018641380963)
87718130,Liesle,False,871000,POINT (5.820793126524011 47.058685233479515)
87182584,Willer-sur-Thur,False,130000,POINT (7.069077935970576 47.84285171579981)
87713545,Beaune,True,830000,POINT (4.8485730322929 47.02270219442308)
87725614,Sennecey-le-Grand,True,830000,POINT (4.874535695809771 46.64064146406967)
87381095,Le Stade,False,334000,POINT (2.260875368745547 48.931197927731894)
87715433,Morbier,False,878000,POINT (6.017746032052403 46.53929026400576)
87611749,Auch,True,648000,POINT (0.596900720613805 43.647617080677584)
87781583,Le Bousquet-d'Orb,False,722000,POINT (3.168927392137638 43.691098535985134)
87116095,Nangis,True,001000,POINT (3.012973972585151 48.56126426655672)
87576447,Bengy,False,690000,POINT (2.749763723998574 47.00001641248283)
87415877,Val-de-Reuil,False,340000,POINT (1.22484488724974 49.275526455733726)
87741108,Vions-Chanaz,False,900000,POINT (5.806989316322283 45.824625505221206)
87296608,Versigny,False,261000,POINT (3.433566294954427 49.657346063788786)
87712182,Neuilly-lès-Dijon,False,850000,POINT (5.110980841051312 47.28163348826293)
87590364,La Chapelle-Aulnay,False,519000,POINT (-1.5413930559837 47.308759629034846)
87718312,Dannemarie-Velesmes,False,852000,POINT (5.873778668862697 47.20387321385123)
87721514,Tassin,False,782000,POINT (4.758652724434788 45.761757577374865)
87641449,Durtol-Nohanent,False,711000,POINT (3.048818419999533 45.79465429104592)
87182410,Cernay,True,130000,POINT (7.17392480156202 47.80173615812611)
87448159,Vire,False,440000,POINT (-0.910638052403241 48.846266647950785)
87611061,Carbonne,True,650000,POINT (1.211587462527254 43.297664955458174)
87281428,Audruicq,False,295000,POINT (2.077877020622632 50.87528233827405)
87171272,Reims-Maison-Blanche,False,074000,POINT (4.022706051740368 49.23341625484082)
87722231,Pierre-Bénite,False,750000,POINT (4.82485862075311 45.7065441725074)
87276519,Champagne-sur-Oise,False,329000,POINT (2.241409693547036 49.13551947938325)
87345041,Liévin,False,301000,POINT (2.77112574235923 50.434081805517046)
87214213,Dambach-la-Ville,False,111000,POINT (7.435825049435693 48.32158673167664)
87481192,Ancenis,False,515000,POINT (-1.177773136553878 47.3694727888395)
87113407,Bondy,False,070000,POINT (2.477292964405415 48.8943954117643)
87116558,Nanteuil-Saâcy,False,070000,POINT (3.220217021680596 48.97396172041742)
87741629,Frontenex,True,899000,POINT (6.314324090541989 45.630481074600446)
87276170,St-Gratien,False,962000,POINT (2.28515712410072 48.96387846077287)
87756866,St-Dalmas-de-Tende,False,946000,POINT (7.585771131238857 44.05650060861476)
87342063,Courcelles-le-Comte,False,272000,POINT (2.788039555266339 50.16926361275275)
87781575,Lunas,False,722000,POINT (3.194890513421277 43.709542203856344)
87287128,Mont-de-Terre,False,267000,POINT (3.096842870771378 50.617474762458414)
87484204,Chalonnes,False,523000,POINT (-0.743796705302481 47.34278743124724)
87784785,Planès,False,669000,POINT (2.136887780352251 42.50103720178193)
87342220,Chocques,True,301000,POINT (2.565053254533185 50.53815546399625)
87671479,Arengosse,False,652000,POINT (-0.80938212722813 44.00686780052433)
87478032,Montreuil-sur-Ille,False,441000,POINT (-1.674339055361981 48.307176936503495)
87751784,La Ciotat,False,930000,POINT (5.632868531493132 43.19960489385264)
87471102,Breteil,False,420000,POINT (-1.881371759699427 48.14076893005046)
87393512,Jouy-en-Josas,False,990000,POINT (2.163559270505937 48.76474834350988)
87141077,Frouard,True,070000,POINT (6.144376862272567 48.75558155731963)
87476689,Malansac,False,470000,POINT (-2.295341097594999 47.67554186867899)
87611863,Valence-d'Agen,True,640000,POINT (0.891652133340272 44.11176905721023)
87775858,Aigues-Mortes,True,819000,POINT (4.191091756201103 43.57088039269151)
87574681,Monnaie,True,550000,POINT (0.793216379139688 47.49872428169949)
87184408,Meroux,True,854000,POINT (6.898615265609103 47.58679680976115)
87317321,Caffiers,True,314000,POINT (1.811481665308602 50.85061405088056)
87741421,Aiguebelette-le-Lac,False,903000,POINT (5.813156640721791 45.53622016444403)
87393462,Houdan,False,395000,POINT (1.602775646259151 48.7960008752615)
87396408,Sablé-sur-Sarthe,True,450000,POINT (-0.34206555962086 47.84190816390266)
87474635,Roscoff,False,447000,POINT (-3.982835813208456 48.720648863708725)
87281246,Gravelines,False,304000,POINT (2.123821670553639 50.97869144256241)
87382879,Montreuil,False,973000,POINT (2.151325680524319 48.80646579951661)
87682450,Champagne-sur-Seine,False,746000,POINT (2.799388254139055 48.40663141302062)
87784546,Millas,False,679000,POINT (2.693007056518804 42.688925858204705)
87281105,Bergues,True,301000,POINT (2.426483957666874 50.96784963718886)
87473207,Guingamp,True,420000,POINT (-3.143272301851315 48.555510574971215)
87345140,Billy-Montigny,False,284000,POINT (2.912027846162155 50.415289743683125)
87581199,Macau,False,584000,POINT (-0.619909739661092 45.004041928832464)
87592741,Bussière-Galant,False,615000,POINT (1.028716612888772 45.60889995467854)
87393611,Longjumeau,True,990000,POINT (2.293143129552543 48.702569507473385)
87313593,Villers-St-Sépulcre,True,316000,POINT (2.22171441645432 49.36724740466139)
87615252,Gaillac,True,718000,POINT (1.895548383102962 43.906509106527324)
87594671,Lubersac,False,613000,POINT (1.38887404652846 45.44453269506148)
87763755,Laragne,True,905000,POINT (5.819952452629615 44.31654803364019)
87586651,Tonneins,False,640000,POINT (0.314244433660328 44.3927459678063)
87594747,Bétaille,False,719000,POINT (1.734685916095342 44.9424287754822)
87611343,Pamiers,True,672000,POINT (1.619598176044641 43.11611318796463)
87276188,Sannois,False,334900,POINT (2.264010599110742 48.97012034622625)
87271478,Le Blanc-Mesnil,True,229000,POINT (2.477352075523793 48.93214794164337)
87116517,La Ferté-sous-Jouarre,True,070000,POINT (3.125913137284532 48.950957378608656)
87571554,St-Paterne,False,561000,POINT (0.478341244635404 47.60415206612046)
87751271,La Brillanne-Oraison,False,905000,POINT (5.892236026425314 43.92426818815831)
87576728,Mennetou-sur-Cher,False,593000,POINT (1.876751857359998 47.268938836642086)
87746347,Marignier,True,895000,POINT (6.506267431148232 46.08888626602257)
87345587,Cattenières,False,250000,POINT (3.333515255751368 50.128350526543706)
87413377,Foucart-Alvimare,False,340000,POINT (0.597040774447284 49.60829267692846)
87673103,Morcenx,True,652000,POINT (-0.908365475875459 44.03398052871638)
87681353,Grand-Bourg,False,745000,POINT (2.436442788684932 48.64776920836821)
87543116,St-Cyr-en-Val-La Source,True,590000,POINT (1.94765529863426 47.81990993369694)
87734673,Darsac,False,785000,POINT (3.73453776304568 45.14280899591954)
87681155,Maisons-Alfort-Alfortville,False,830000,POINT (2.426834358754884 48.80170287112519)
87747287,Voiron,True,905000,POINT (5.595495375221779 45.36352970019947)
87597112,Chabenet,False,590000,POINT (1.509793320424023 46.62904875077497)
87783241,St-Chély-d'Apcher,True,722000,POINT (3.270797800665273 44.80169452563191)
87481242,Bourgneuf-en-Retz,False,536000,POINT (-1.95509398458062 47.04698051500573)
87696484,Decize,True,760000,POINT (3.467498543898969 46.8374431302847)
87444877,Cherbourg,True,366000,POINT (-1.62083702038061 49.633108308902735)
87396036,La Guierche,False,430000,POINT (0.193217777167321 48.11405392275342)
87696179,Pouilly-sur-Loire,True,750000,POINT (2.965051211539136 47.28252848272706)
87783266,Aumont-Aubrac,False,722000,POINT (3.283356515388857 44.71819524764431)
87691394,La Marche,False,750000,POINT (3.039523193719547 47.139767427206124)
87696260,Saincaize,True,690000,POINT (3.071469671641923 46.93214630071624)
87745620,Perrignier,True,892000,POINT (6.425947054459167 46.3041776651922)
87192039,Metz-Ville,True,089000,POINT (6.177376700521014 49.109047707642894)
87741504,Virieu-le-Grand-Belley,False,890000,POINT (5.654725980428989 45.849241990854416)
87118190,Nogent-sur-Seine,True,001000,POINT (3.493949146077137 48.498048146207076)
87471227,Massérac,False,468000,POINT (-1.913873068532603 47.67466377759226)
87783530,Chanac,False,723000,POINT (3.345563721851413 44.4740883799609)
87317016,Boulogne-Tintelleries,False,314000,POINT (1.60933529741355 50.72731902982061)
87592253,Pierre-Buffière,False,590000,POINT (1.34634502438038 45.699893112235955)
87444000,Caen,True,366000,POINT (-0.348219668959414 49.17648361122805)
87681437,Ballancourt,False,745000,POINT (2.371185007383889 48.53222208978293)
87571851,St-Genouph,False,515000,POINT (0.59707046798466 47.370925133710124)
87276097,Pierrelaye,False,330000,POINT (2.153765360895034 49.019370518614885)
87645507,Neussargues,True,720000,POINT (2.979124325577049 45.12527901418452)
87313817,Longroy-Gamaches,False,325000,POINT (1.552527458135906 49.98204105865864)
87393108,Meudon,False,420000,POINT (2.240875380902561 48.81480083227293)
87725465,Massy Europe,False,990000,POINT (2.272607085867196 48.72540505366456)
87276378,Villers-St-Paul,False,242000,POINT (2.489632269247998 49.282575677977334)
87473579,Coat-Guégan,False,485000,POINT (-3.273687077692201 48.48042532936434)
87682468,Vernou-sur-Seine,True,746000,POINT (2.84261135086371 48.3863628418126)
87444539,Argentan,True,405000,POINT (-0.043834638492634 48.75597443296901)
87726877,Feurs,True,750000,POINT (4.230653566369019 45.744068914586165)
87481440,Clisson,True,530000,POINT (-1.286407681602793 47.085997347491755)
87382366,Le Val-d'Or,False,973000,POINT (2.216607395910574 48.856914604338186)
87215459,Sarre-Union,False,168000,POINT (7.084947036223362 48.935861337425926)
87592170,Pérols,False,713000,POINT (1.977687227245845 45.584804491046086)
87775023,Beaucaire,False,810000,POINT (4.647372766110844 43.802158264354624)
87343319,Raismes,True,262000,POINT (3.478796397466136 50.390022831941955)
87214635,Urmatt,True,110000,POINT (7.339126444279435 48.52571558984507)
87276501,Presles-Courcelles,False,325000,POINT (2.287901978158134 49.11345994241045)
87116640,Crouy-sur-Ourcq,False,072000,POINT (3.062942239102605 49.091621436644104)
87473272,Plancoët,False,415000,POINT (-2.228808444008041 48.52143574731793)
87471359,Retiers,True,466000,POINT (-1.389795493132071 47.91327245101288)
87594275,Meymac,False,713000,POINT (2.163697861677172 45.53002999688842)
87212324,Kilstett,False,145000,POINT (7.855196999735627 48.67957655334918)
87645168,Maurs,True,720000,POINT (2.199829972954881 44.706025753876254)
87391532,Vanves-Malakoff,False,420000,POINT (2.291884534098068 48.81820275401901)
87474296,Guimiliau,False,420000,POINT (-3.99894507736514 48.48522674979124)
87317537,Eu,False,323000,POINT (1.417043629858884 50.05438729307965)
87212183,Dettwiller,False,070000,POINT (7.464938345385742 48.75182793738335)
87181024,Hasenrain,False,001000,POINT (7.330911554103754 47.736132631880054)
87763607,Briançon,False,915000,POINT (6.632590100904116 44.889612777216655)
87784736,Nyers,False,669000,POINT (2.263025997094443 42.54164503821278)
87584193,Ste-Foy-la-Grande,False,629000,POINT (0.221485931705988 44.83674625975341)
87393272,Coignières,False,420000,POINT (1.921580814767205 48.743795543443795)
87144287,Contrexéville,True,035000,POINT (5.890600253191971 48.17960433680688)
87286096,Haubourdin,True,292000,POINT (2.986130074557951 50.60534385057591)
87728501,St-Fons,True,830000,POINT (4.852454240622256 45.70575011192661)
87586446,Trentels-Ladignac,False,631000,POINT (0.885032688721145 44.44296984968162)
87191130,Uckange,True,180000,POINT (6.156190363131997 49.30344104439232)
87718015,Besançon-Mouillère,False,872000,POINT (6.034041759023007 47.240518933062944)
87214643,Mullerhof,False,110000,POINT (7.312616500561606 48.52473877310839)
87286872,Baisieux,True,269000,POINT (3.234698972261436 50.61859900484719)
87734103,Pontmort,True,790000,POINT (3.160108821953173 45.93973074575877)
87276220,Villiers-le-Bel-Gonesse-Arnouville,False,272000,POINT (2.417110370855271 48.99449503327421)
87171926,Champagne-Ardenne-TGV,False,005317,POINT (3.993655995605395 49.214559241995254)
87545350,St-Martin-d'Étampes,False,684000,POINT (2.145308976980439 48.42738728310093)
87382002,Bécon-les-Bruyères,True,973000,POINT (2.26881254883578 48.90516953337767)
87182592,Moosch,False,130000,POINT (7.050764569022813 47.86083143898217)
87746768,Les Bossons,False,896000,POINT (6.839176062505563 45.90680162618779)
87212258,Geispolsheim,False,115000,POINT (7.685083470275867 48.52118957769119)
87481408,Vertou,True,530000,POINT (-1.477960707809946 47.18605510216392)
87317362,Abbeville,True,311000,POINT (1.824299979139241 50.101971205254344)
87611822,Brax-Léguevin,False,648000,POINT (1.23724762523694 43.614630974945044)
87116301,Coulommiers,True,002000,POINT (3.08196720068987 48.807719291790825)
87396291,Montfort-le-Gesnois,False,420000,POINT (0.406533379951192 48.04058515693073)
87342030,Miraumont,False,272000,POINT (2.734761223883659 50.0957429446451)
