code_uic,libelle,fret,code_ligne,geometry,code_postal,Segmentation DRG,Total Voyageurs,Total Voyageurs + Non Voyageurs,Année
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045),77300,B,170995.0,170995.0,2017
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045),77300,B,185181.0,185181.0,2018
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045),77300,B,202646.0,202646.0,2019
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045),77300,B,106635.0,106635.0,2020
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045),77300,B,248679.0,248679.0,2021
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045),77300,B,167462.0,167462.0,2022
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045),77300,B,233885.0,233885.0,2023
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,300028.0,333365.0,2015
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,276380.0,307089.0,2016
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,101176.0,112418.0,2017
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,260180.0,289089.0,2018
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,340736.0,378596.0,2019
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,167249.0,185833.0,2020
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,267345.0,297050.0,2021
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,374990.0,416656.0,2022
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126),6520,B,472884.0,525426.0,2023
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,449634.0,562043.0,2015
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,473277.0,591597.0,2016
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,514203.0,642753.0,2017
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,524832.0,656040.0,2018
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,575867.0,719833.0,2019
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,376887.0,471109.0,2020
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,489479.0,611849.0,2021
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,677561.0,846952.0,2022
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421),44260,B,787338.0,984172.0,2023
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,708317.0,708317.0,2015
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,709649.0,709649.0,2016
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,710305.0,710305.0,2017
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,696157.0,696157.0,2018
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,683609.0,683609.0,2019
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,301849.0,301849.0,2020
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,566796.0,566796.0,2021
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,564456.0,564456.0,2022
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254),77160,B,885309.0,885309.0,2023
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,58285.0,58285.0,2015
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,62738.0,62738.0,2016
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,73019.0,73019.0,2017
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,72127.0,72127.0,2018
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,79040.0,79040.0,2019
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,57723.0,57723.0,2020
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,74017.0,74017.0,2021
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,88685.0,88685.0,2022
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287),69340,C,81324.0,81324.0,2023
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,2262911.0,2262911.0,2015
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,2347923.0,2347923.0,2016
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,2242841.0,2242841.0,2017
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,2099153.0,2099153.0,2018
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,1978907.0,1978907.0,2019
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,989390.0,989390.0,2020
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,1725946.0,1725946.0,2021
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,1881402.0,1881402.0,2022
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302),78160,B,1863939.0,1863939.0,2023
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,241266.0,301583.0,2015
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,262023.0,327529.0,2016
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,275219.0,344024.0,2017
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,254644.0,318305.0,2018
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,271533.0,339416.0,2019
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,194161.0,242702.0,2020
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,215897.0,269871.0,2021
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,277429.0,346786.0,2022
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808),59480,B,310510.0,388138.0,2023
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,921561.0,921561.0,2015
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,922332.0,922332.0,2016
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,921694.0,921694.0,2017
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,899086.0,899086.0,2018
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,883928.0,883928.0,2019
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,469967.0,469967.0,2020
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,913016.0,913016.0,2021
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,1102053.0,1102053.0,2022
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786),78200,B,1157747.0,1157747.0,2023
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,65.0,65.0,2015
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,58.0,58.0,2016
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,18.0,18.0,2017
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,6.0,6.0,2018
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,9.0,9.0,2019
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,45.0,45.0,2020
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,7.0,7.0,2021
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,17.0,17.0,2022
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594),58600,C,25.0,25.0,2023
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,356255.0,356255.0,2015
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,359983.0,359983.0,2016
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,376630.0,376630.0,2017
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,350384.0,350384.0,2018
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,408397.0,408397.0,2019
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,269883.0,269883.0,2020
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,340945.0,340945.0,2021
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,461731.0,461731.0,2022
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986),69650,B,503397.0,503397.0,2023
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,28114.0,28114.0,2015
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,24234.0,24234.0,2016
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,26021.0,26021.0,2017
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,28424.0,28424.0,2018
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,34328.0,34328.0,2019
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,21021.0,21021.0,2020
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,28176.0,28176.0,2021
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,46006.0,46006.0,2022
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593),44470,C,59014.0,59014.0,2023
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,167397.0,209246.0,2015
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,161941.0,202426.0,2016
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,163924.0,204905.0,2017
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,156750.0,195937.0,2018
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,158727.0,198408.0,2019
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,116594.0,145743.0,2020
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,148986.0,186232.0,2021
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,182907.0,228634.0,2022
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366),80500,B,194631.0,243289.0,2023
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,16332.0,16332.0,2015
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,15897.0,15897.0,2016
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,15848.0,15848.0,2017
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,16990.0,16990.0,2018
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,24338.0,24338.0,2019
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,17414.0,17414.0,2020
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,22014.0,22014.0,2021
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,26566.0,26566.0,2022
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794),38730,C,27792.0,27792.0,2023
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,13738.0,13738.0,2015
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,12860.0,12860.0,2016
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,12170.0,12170.0,2017
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,12902.0,12902.0,2018
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,10784.0,10784.0,2019
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,7484.0,7484.0,2020
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,11747.0,11747.0,2021
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,14724.0,14724.0,2022
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204),57412,C,14170.0,14170.0,2023
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,790588.0,988235.0,2015
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,798576.0,998220.0,2016
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,829917.0,1037396.0,2017
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,786183.0,982728.0,2018
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,887927.0,1109909.0,2019
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,623457.0,779322.0,2020
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,867879.0,1084849.0,2021
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,1110096.0,1387621.0,2022
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816),56400,A,1258333.0,1572916.0,2023
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,143251.0,179064.0,2015
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,145276.0,181595.0,2016
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,153453.0,191817.0,2017
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,154204.0,192756.0,2018
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,168956.0,211195.0,2019
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,137411.0,171763.0,2020
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,164386.0,205482.0,2021
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,194818.0,243523.0,2022
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908),80380,B,240122.0,300152.0,2023
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,84.0,84.0,2015
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,10.0,10.0,2016
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,1.0,1.0,2017
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,0.0,0.0,2018
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,0.0,0.0,2019
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,1.0,1.0,2020
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,0.0,0.0,2021
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,0.0,0.0,2022
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814),87430,C,0.0,0.0,2023
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,30103.0,30103.0,2015
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,28130.0,28130.0,2016
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,25714.0,25714.0,2017
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,23428.0,23428.0,2018
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,26364.0,26364.0,2019
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,20569.0,20569.0,2020
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,24025.0,24025.0,2021
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,32089.0,32089.0,2022
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852),86530,C,32609.0,32609.0,2023
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,1893.0,1893.0,2015
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,1560.0,1560.0,2016
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,2175.0,2175.0,2017
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,1432.0,1432.0,2018
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,1859.0,1859.0,2019
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,1875.0,1875.0,2020
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,1562.0,1562.0,2021
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,969.0,969.0,2022
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909),69260,C,762.0,762.0,2023
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,251314.0,314143.0,2015
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,195896.0,244870.0,2016
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,239282.0,299102.0,2017
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,227496.0,284370.0,2018
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,273426.0,341782.0,2019
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,150711.0,188389.0,2020
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,205494.0,256868.0,2021
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,303028.0,378786.0,2022
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307),6600,B,358400.0,448000.0,2023
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,1156793.0,1545897.0,2015
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,1079803.0,1443010.0,2016
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,1080642.0,1444131.0,2017
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,973619.0,1301109.0,2018
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,1001032.0,1337743.0,2019
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,776821.0,1038116.0,2020
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,992036.0,1325721.0,2021
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,1252226.0,1673429.0,2022
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186),8000,B,1471075.0,1965892.0,2023
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,747027.0,996037.0,2015
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,841969.0,1122626.0,2016
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,971737.0,1295649.0,2017
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,935040.0,1246720.0,2018
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,958241.0,1277655.0,2019
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,634307.0,845743.0,2020
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,844535.0,1126046.0,2021
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,1046412.0,1395217.0,2022
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281),13400,B,1057406.0,1409875.0,2023
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,588563.0,588563.0,2015
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,610113.0,610113.0,2016
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,629270.0,629270.0,2017
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,635240.0,635240.0,2018
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,646845.0,646845.0,2019
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,303049.0,303049.0,2020
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,520635.0,520635.0,2021
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,534294.0,534294.0,2022
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069),91530,B,568577.0,568577.0,2023
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,35328.0,35328.0,2015
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,34907.0,34907.0,2016
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,33544.0,33544.0,2017
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,36665.0,36665.0,2018
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,33455.0,33455.0,2019
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,16029.0,16029.0,2020
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,19727.0,19727.0,2021
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,23316.0,23316.0,2022
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037),72360,C,27067.0,27067.0,2023
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,51020.0,51020.0,2015
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,45945.0,45945.0,2016
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,46191.0,46191.0,2017
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,41845.0,41845.0,2018
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,53213.0,53213.0,2019
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,34580.0,34580.0,2020
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,46759.0,46759.0,2021
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,69430.0,69430.0,2022
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369),89500,C,71504.0,71504.0,2023
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,9348.0,9348.0,2015
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,9083.0,9083.0,2016
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,7661.0,7661.0,2017
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,5679.0,5679.0,2018
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,8953.0,8953.0,2019
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,6139.0,6139.0,2020
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,9150.0,9150.0,2021
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,13698.0,13698.0,2022
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886),73420,C,12869.0,12869.0,2023
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1427319.0,1427319.0,2015
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1453063.0,1453063.0,2016
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1471462.0,1471462.0,2017
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1462108.0,1462108.0,2018
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1457253.0,1457253.0,2019
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,660309.0,660309.0,2020
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1594567.0,1594567.0,2021
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1203692.0,1203692.0,2022
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717),94480,B,1280926.0,1280926.0,2023
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,115.0,115.0,2015
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,38.0,38.0,2016
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,23.0,23.0,2017
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,150.0,150.0,2018
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,229.0,229.0,2019
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,0.0,0.0,2020
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,0.0,0.0,2021
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,0.0,0.0,2022
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647),87140,C,1.0,1.0,2023
87164780,Stade-de-France-St-Denis,False,272000,POINT (2.349772507710505 48.91864025139732),93200,B,9893704.0,9893704.0,2015
87164780,Stade-de-France-St-Denis,False,272000,POINT (2.349772507710505 48.91864025139732),93200,B,9915895.0,9915895.0,2016
