code_commune_INSEE,nom_commune,code_postal,code_departement,nom_departement,nom_region,PTOT
09132,Gaudiès,9700,9,Ariège,Occitanie,247.0
09133,Génat,9400,9,Ariège,Occitanie,22.0
09134,Gestiès,9220,9,Ariège,Occitanie,29.0
09135,Goulier,9220,9,Ariège,Occitanie,
09136,Gourbit,9400,9,Ariège,Occitanie,79.0
09137,Gudas,9120,9,Ariège,Occitanie,187.0
09138,Herm,9000,9,Ariège,Occitanie,220.0
09139,Hospitalet-près-l'Andorre,9390,9,Ariège,Occitanie,95.0
09140,Ignaux,9110,9,Ariège,Occitanie,115.0
09141,Illartein,9800,9,Ariège,Occitanie,73.0
09142,Ilhat,9300,9,Ariège,Occitanie,113.0
09143,Illier-et-Laramade,9220,9,Ariège,Occitanie,25.0
09145,Issards,9100,9,Ariège,Occitanie,241.0
09146,Justiniac,9700,9,Ariège,Occitanie,55.0
09147,Labatut,9700,9,Ariège,Occitanie,177.0
09148,Lacave,9160,9,Ariège,Occitanie,151.0
09149,Lacourt,9200,9,Ariège,Occitanie,201.0
09150,Lagarde,9500,9,Ariège,Occitanie,200.0
09151,Lanoux,9130,9,Ariège,Occitanie,51.0
09152,Lapège,9400,9,Ariège,Occitanie,29.0
09153,Lapenne,9500,9,Ariège,Occitanie,131.0
09154,Larbont,9240,9,Ariège,Occitanie,59.0
09155,Larcat,9310,9,Ariège,Occitanie,44.0
09156,Larnat,9310,9,Ariège,Occitanie,21.0
09157,Laroque-d'Olmes,9600,9,Ariège,Occitanie,2486.0
09158,Lasserre,9230,9,Ariège,Occitanie,254.0
09159,Lassur,9310,9,Ariège,Occitanie,89.0
09160,Lavelanet,9300,9,Ariège,Occitanie,6305.0
09161,Léran,9600,9,Ariège,Occitanie,614.0
09162,Lercoul,9220,9,Ariège,Occitanie,22.0
09163,Lescousse,9100,9,Ariège,Occitanie,77.0
09164,Lescure,9420,9,Ariège,Occitanie,520.0
09165,Lesparrou,9300,9,Ariège,Occitanie,233.0
09166,Leychert,9300,9,Ariège,Occitanie,105.0
09167,Lézat-sur-Lèze,9210,9,Ariège,Occitanie,2353.0
09168,Lieurac,9300,9,Ariège,Occitanie,195.0
09169,Limbrassac,9600,9,Ariège,Occitanie,136.0
09170,Lissac,9700,9,Ariège,Occitanie,252.0
09171,Lordat,9250,9,Ariège,Occitanie,68.0
09172,Loubaut,9350,9,Ariège,Occitanie,28.0
09173,Loubens,9120,9,Ariège,Occitanie,279.0
09174,Loubières,9000,9,Ariège,Occitanie,350.0
09175,Ludiès,9100,9,Ariège,Occitanie,94.0
09176,Luzenac,9250,9,Ariège,Occitanie,553.0
09177,Madière,9100,9,Ariège,Occitanie,216.0
09178,Malegoude,9500,9,Ariège,Occitanie,50.0
09179,Malléon,9120,9,Ariège,Occitanie,74.0
09180,Manses,9500,9,Ariège,Occitanie,127.0
09181,Mas-d'Azil,9290,9,Ariège,Occitanie,1177.0
09182,Massat,9320,9,Ariège,Occitanie,667.0
09183,Mauvezin-de-Prat,9160,9,Ariège,Occitanie,103.0
09184,Mauvezin-de-Sainte-Croix,9230,9,Ariège,Occitanie,36.0
09185,Mazères,9270,9,Ariège,Occitanie,3939.0
09186,Méras,9350,9,Ariège,Occitanie,111.0
09187,Mercenac,9160,9,Ariège,Occitanie,377.0
09188,Mercus-Garrabet,9400,9,Ariège,Occitanie,1223.0
09188,Mercus-Garrabet,9400,9,Ariège,Occitanie,1223.0
09189,Mérens-les-Vals,9110,9,Ariège,Occitanie,172.0
09190,Mérigon,9230,9,Ariège,Occitanie,115.0
09192,Miglos,9400,9,Ariège,Occitanie,120.0
09193,Mijanès,9460,9,Ariège,Occitanie,59.0
09194,Mirepoix,9500,9,Ariège,Occitanie,3299.0
09195,Monesple,9130,9,Ariège,Occitanie,27.0
09196,Montagagne,9240,9,Ariège,Occitanie,76.0
09197,Montaillou,9110,9,Ariège,Occitanie,18.0
09198,Montardit,9230,9,Ariège,Occitanie,194.0
09199,Montaut,9700,9,Ariège,Occitanie,734.0
09200,Montbel,9600,9,Ariège,Occitanie,112.0
09201,Montégut-en-Couserans,9200,9,Ariège,Occitanie,77.0
09202,Montégut-Plantaurel,9120,9,Ariège,Occitanie,344.0
09203,Montels,9240,9,Ariège,Occitanie,167.0
09204,Montesquieu-Avantès,9200,9,Ariège,Occitanie,250.0
09205,Montfa,9350,9,Ariège,Occitanie,84.0
09206,Montferrier,9300,9,Ariège,Occitanie,508.0
09207,Montgaillard,9330,9,Ariège,Occitanie,1493.0
09208,Montgauch,9160,9,Ariège,Occitanie,122.0
09209,Montjoie-en-Couserans,9200,9,Ariège,Occitanie,1114.0
09209,Montjoie-en-Couserans,9200,9,Ariège,Occitanie,1114.0
09210,Montoulieu,9000,9,Ariège,Occitanie,417.0
09211,Montségur,9300,9,Ariège,Occitanie,120.0
09212,Montseron,9240,9,Ariège,Occitanie,94.0
09213,Moulin-Neuf,9500,9,Ariège,Occitanie,240.0
09214,Moulis,9200,9,Ariège,Occitanie,773.0
09215,Nalzen,9300,9,Ariège,Occitanie,140.0
09216,Nescus,9240,9,Ariège,Occitanie,63.0
09217,Niaux,9400,9,Ariège,Occitanie,167.0
09218,Orgeix,9110,9,Ariège,Occitanie,88.0
09219,Orgibet,9800,9,Ariège,Occitanie,192.0
09220,Orlu,9110,9,Ariège,Occitanie,163.0
09221,Ornolac-Ussat-les-Bains,9400,9,Ariège,Occitanie,237.0
09222,Orus,9220,9,Ariège,Occitanie,25.0
09223,Oust,9140,9,Ariège,Occitanie,552.0
09224,Pailhès,9130,9,Ariège,Occitanie,480.0
09225,Pamiers,9100,9,Ariège,Occitanie,16145.0
09226,Pech,9310,9,Ariège,Occitanie,37.0
09227,Péreille,9300,9,Ariège,Occitanie,215.0
09228,Perles-et-Castelet,9110,9,Ariège,Occitanie,226.0
09229,Peyrat,9600,9,Ariège,Occitanie,481.0
09230,Pla,9460,9,Ariège,Occitanie,56.0
09231,Port,9320,9,Ariège,Occitanie,155.0
09232,Prades,9110,9,Ariège,Occitanie,33.0
09233,Pradettes,9600,9,Ariège,Occitanie,50.0
09234,Pradières,9000,9,Ariège,Occitanie,115.0
09235,Prat-Bonrepaux,9160,9,Ariège,Occitanie,935.0
09236,Prayols,9000,9,Ariège,Occitanie,388.0
09237,Puch,9460,9,Ariège,Occitanie,29.0
09238,Pujols,9100,9,Ariège,Occitanie,822.0
09239,Quérigut,9460,9,Ariège,Occitanie,137.0
09240,Quié,9400,9,Ariège,Occitanie,305.0
09241,Rabat-les-Trois-Seigneurs,9400,9,Ariège,Occitanie,361.0
09242,Raissac,9300,9,Ariège,Occitanie,49.0
09243,Régat,9600,9,Ariège,Occitanie,88.0
09244,Rieucros,9500,9,Ariège,Occitanie,710.0
09245,Rieux-de-Pelleport,9120,9,Ariège,Occitanie,1331.0
09246,Rimont,9420,9,Ariège,Occitanie,551.0
09247,Rivèrenert,9200,9,Ariège,Occitanie,179.0
09249,Roquefixade,9300,9,Ariège,Occitanie,153.0
09250,Roquefort-les-Cascades,9300,9,Ariège,Occitanie,93.0
09251,Roumengoux,9500,9,Ariège,Occitanie,174.0
09252,Rouze,9460,9,Ariège,Occitanie,86.0
09253,Sabarat,9350,9,Ariège,Occitanie,366.0
09254,Saint-Amadou,9100,9,Ariège,Occitanie,248.0
09255,Saint-Amans,9100,9,Ariège,Occitanie,48.0
09256,Saint-Bauzeil,9120,9,Ariège,Occitanie,57.0
09257,Sainte-Croix-Volvestre,9230,9,Ariège,Occitanie,642.0
09258,Saint-Félix-de-Rieutord,9120,9,Ariège,Occitanie,469.0
09259,Saint-Félix-de-Tournegat,9500,9,Ariège,Occitanie,146.0
09260,Sainte-Foi,9500,9,Ariège,Occitanie,26.0
09261,Saint-Girons,9200,9,Ariège,Occitanie,6781.0
09262,Saint-Jean-d'Aigues-Vives,9300,9,Ariège,Occitanie,393.0
09263,Saint-Jean-du-Castillonnais,9800,9,Ariège,Occitanie,24.0
09264,Saint-Jean-de-Verges,9000,9,Ariège,Occitanie,1277.0
09264,Saint-Jean-de-Verges,9000,9,Ariège,Occitanie,1277.0
09265,Saint-Jean-du-Falga,9100,9,Ariège,Occitanie,3002.0
09266,Saint-Julien-de-Gras-Capou,9500,9,Ariège,Occitanie,55.0
09267,Saint-Lary,9800,9,Ariège,Occitanie,133.0
09268,Saint-Lizier,9190,9,Ariège,Occitanie,1452.0
09269,Saint-Martin-de-Caralp,9000,9,Ariège,Occitanie,366.0
09270,Saint-Martin-d'Oydes,9100,9,Ariège,Occitanie,230.0
09271,Saint-Michel,9100,9,Ariège,Occitanie,76.0
09272,Saint-Paul-de-Jarrat,9000,9,Ariège,Occitanie,1340.0
09273,Saint-Pierre-de-Rivière,9000,9,Ariège,Occitanie,666.0
09274,Saint-Quentin-la-Tour,9500,9,Ariège,Occitanie,343.0
09275,Saint-Quirc,9700,9,Ariège,Occitanie,375.0
09276,Saint-Victor-Rouzaud,9100,9,Ariège,Occitanie,240.0
09277,Saint-Ybars,9210,9,Ariège,Occitanie,679.0
09279,Salsein,9800,9,Ariège,Occitanie,44.0
09280,Saurat,9400,9,Ariège,Occitanie,646.0
09280,Saurat,9400,9,Ariège,Occitanie,646.0
09281,Sautel,9300,9,Ariège,Occitanie,111.0
09282,Saverdun,9700,9,Ariège,Occitanie,5015.0
09283,Savignac-les-Ormeaux,9110,9,Ariège,Occitanie,385.0
09284,Ségura,9120,9,Ariège,Occitanie,186.0
09285,Seix,9140,9,Ariège,Occitanie,716.0
09286,Sem,9220,9,Ariège,Occitanie,
09287,Senconac,9250,9,Ariège,Occitanie,12.0
09289,Lorp-Sentaraille,9190,9,Ariège,Occitanie,1501.0
09290,Sentein,9800,9,Ariège,Occitanie,153.0
09291,Sentenac-d'Oust,9140,9,Ariège,Occitanie,111.0
09292,Sentenac-de-Sérou,9240,9,Ariège,Occitanie,52.0
09293,Serres-sur-Arget,9000,9,Ariège,Occitanie,698.0
09294,Sieuras,9130,9,Ariège,Occitanie,97.0
09295,Siguer,9220,9,Ariège,Occitanie,98.0
09296,Sinsat,9310,9,Ariège,Occitanie,169.0
09297,Sor,9800,9,Ariège,Occitanie,29.0
09298,Sorgeat,9110,9,Ariège,Occitanie,84.0
09299,Soueix-Rogalle,9140,9,Ariège,Occitanie,427.0
09299,Soueix-Rogalle,9140,9,Ariège,Occitanie,427.0
09300,Soula,9000,9,Ariège,Occitanie,184.0
09301,Soulan,9320,9,Ariège,Occitanie,376.0
09302,Suc-et-Sentenac,9220,9,Ariège,Occitanie,
09303,Surba,9400,9,Ariège,Occitanie,333.0
09304,Suzan,9240,9,Ariège,Occitanie,17.0
09305,Tabre,9600,9,Ariège,Occitanie,376.0
09306,Tarascon-sur-Ariège,9400,9,Ariège,Occitanie,3076.0
09306,Tarascon-sur-Ariège,9400,9,Ariège,Occitanie,3076.0
09307,Taurignan-Castet,9160,9,Ariège,Occitanie,167.0
09308,Taurignan-Vieux,9190,9,Ariège,Occitanie,214.0
09309,Teilhet,9500,9,Ariège,Occitanie,156.0
09310,Thouars-sur-Arize,9350,9,Ariège,Occitanie,55.0
09311,Tignac,9110,9,Ariège,Occitanie,27.0
09312,Tour-du-Crieu,9100,9,Ariège,Occitanie,3241.0
09313,Tourtouse,9230,9,Ariège,Occitanie,153.0
09314,Tourtrol,9500,9,Ariège,Occitanie,306.0
09315,Trémoulet,9700,9,Ariège,Occitanie,125.0
09316,Troye-d'Ariège,9500,9,Ariège,Occitanie,88.0
09317,Uchentein,9800,9,Ariège,Occitanie,
09318,Unac,9250,9,Ariège,Occitanie,122.0
09319,Unzent,9100,9,Ariège,Occitanie,121.0
09320,Urs,9310,9,Ariège,Occitanie,34.0
09321,Ussat,9400,9,Ariège,Occitanie,326.0
09322,Ustou,9140,9,Ariège,Occitanie,312.0
09322,Ustou,9140,9,Ariège,Occitanie,312.0
09323,Vals,9500,9,Ariège,Occitanie,99.0
09324,Varilhes,9120,9,Ariège,Occitanie,3479.0
09325,Vaychis,9110,9,Ariège,Occitanie,23.0
09326,Vèbre,9310,9,Ariège,Occitanie,127.0
09327,Ventenac,9120,9,Ariège,Occitanie,237.0
09328,Verdun,9310,9,Ariège,Occitanie,230.0
09329,Vernajoul,9000,9,Ariège,Occitanie,675.0
09330,Vernaux,9250,9,Ariège,Occitanie,29.0
09331,Vernet,9700,9,Ariège,Occitanie,711.0
09332,Verniolle,9340,9,Ariège,Occitanie,2353.0
09334,Vicdessos,9220,9,Ariège,Occitanie,691.0
09335,Villeneuve,9800,9,Ariège,Occitanie,36.0
09336,Villeneuve-d'Olmes,9300,9,Ariège,Occitanie,1007.0
09338,Villeneuve-du-Latou,9130,9,Ariège,Occitanie,162.0
09339,Villeneuve-du-Paréage,9100,9,Ariège,Occitanie,779.0
09340,Vira,9120,9,Ariège,Occitanie,165.0
09341,Viviès,9500,9,Ariège,Occitanie,124.0
09342,Sainte-Suzanne,9130,9,Ariège,Occitanie,241.0
10002,Ailleville,10200,10,Aube,Grand Est,257.0
10003,Aix-Villemaur-Pâlis,10160,10,Aube,Grand Est,3592.0
10003,Aix-Villemaur-Pâlis,10190,10,Aube,Grand Est,3592.0
10003,Aix-Villemaur-Pâlis,10190,10,Aube,Grand Est,3592.0
10004,Allibaudières,10700,10,Aube,Grand Est,211.0
10005,Amance,10140,10,Aube,Grand Est,287.0
10006,Arcis-sur-Aube,10700,10,Aube,Grand Est,2950.0
10007,Arconville,10200,10,Aube,Grand Est,107.0
10008,Argançon,10140,10,Aube,Grand Est,109.0
10009,Arrelles,10340,10,Aube,Grand Est,88.0
10010,Arrembécourt,10330,10,Aube,Grand Est,52.0
10011,Arrentières,10200,10,Aube,Grand Est,215.0
10012,Arsonval,10200,10,Aube,Grand Est,327.0
10013,Assenay,10320,10,Aube,Grand Est,148.0
10014,Assencières,10220,10,Aube,Grand Est,174.0
10015,Aubeterre,10150,10,Aube,Grand Est,364.0
10017,Aulnay,10240,10,Aube,Grand Est,132.0
10018,Auxon,10130,10,Aube,Grand Est,1015.0
10019,Val-d'Auzon,10220,10,Aube,Grand Est,386.0
10019,Val-d'Auzon,10220,10,Aube,Grand Est,386.0
10019,Val-d'Auzon,10220,10,Aube,Grand Est,386.0
10020,Avant-lès-Marcilly,10400,10,Aube,Grand Est,519.0
10021,Avant-lès-Ramerupt,10240,10,Aube,Grand Est,161.0
10022,Avirey-Lingey,10340,10,Aube,Grand Est,215.0
10023,Avon-la-Pèze,10290,10,Aube,Grand Est,200.0
10024,Avreuil,10130,10,Aube,Grand Est,168.0
10025,Bagneux-la-Fosse,10340,10,Aube,Grand Est,176.0
10026,Bailly-le-Franc,10330,10,Aube,Grand Est,37.0
10027,Balignicourt,10330,10,Aube,Grand Est,66.0
10028,Balnot-la-Grange,10210,10,Aube,Grand Est,120.0
10029,Balnot-sur-Laignes,10110,10,Aube,Grand Est,156.0
10030,Barberey-Saint-Sulpice,10600,10,Aube,Grand Est,1469.0
10031,Barbuise,10400,10,Aube,Grand Est,473.0
10031,Barbuise,10400,10,Aube,Grand Est,473.0
10032,Baroville,10200,10,Aube,Grand Est,315.0
10033,Bar-sur-Aube,10200,10,Aube,Grand Est,5075.0
10034,Bar-sur-Seine,10110,10,Aube,Grand Est,3202.0
10035,Bayel,10310,10,Aube,Grand Est,768.0
10037,Bercenay-en-Othe,10190,10,Aube,Grand Est,489.0
10038,Bercenay-le-Hayer,10290,10,Aube,Grand Est,193.0
10039,Bergères,10200,10,Aube,Grand Est,124.0
10040,Bernon,10130,10,Aube,Grand Est,171.0
10041,Bertignolles,10110,10,Aube,Grand Est,53.0
10042,Bérulle,10160,10,Aube,Grand Est,239.0
10043,Bessy,10170,10,Aube,Grand Est,142.0
10044,Bétignicourt,10500,10,Aube,Grand Est,33.0
10045,Beurey,10140,10,Aube,Grand Est,204.0
10046,Blaincourt-sur-Aube,10500,10,Aube,Grand Est,110.0
10047,Blignicourt,10500,10,Aube,Grand Est,41.0
10048,Bligny,10200,10,Aube,Grand Est,167.0
10049,Bordes-Aumont,10800,10,Aube,Grand Est,551.0
10050,Bossancourt,10140,10,Aube,Grand Est,209.0
10051,Bouilly,10320,10,Aube,Grand Est,1122.0
10052,Boulages,10380,10,Aube,Grand Est,225.0
10053,Bouranton,10270,10,Aube,Grand Est,582.0
10054,Bourdenay,10290,10,Aube,Grand Est,118.0
10055,Bourguignons,10110,10,Aube,Grand Est,295.0
10056,Bouy-Luxembourg,10220,10,Aube,Grand Est,229.0
10057,Bouy-sur-Orvin,10400,10,Aube,Grand Est,57.0
10058,Bragelogne-Beauvoir,10340,10,Aube,Grand Est,252.0
10058,Bragelogne-Beauvoir,10340,10,Aube,Grand Est,252.0
10059,Braux,10500,10,Aube,Grand Est,112.0
10060,Bréviandes,10450,10,Aube,Grand Est,2880.0
10060,Bréviandes,10450,10,Aube,Grand Est,2880.0
10061,Brévonnes,10220,10,Aube,Grand Est,697.0
10062,Briel-sur-Barse,10140,10,Aube,Grand Est,208.0
10063,Brienne-la-Vieille,10500,10,Aube,Grand Est,436.0
10064,Brienne-le-Château,10500,10,Aube,Grand Est,2852.0
10065,Brillecourt,10240,10,Aube,Grand Est,90.0
10066,Bucey-en-Othe,10190,10,Aube,Grand Est,440.0
10067,Buchères,10800,10,Aube,Grand Est,1721.0
10067,Buchères,10800,10,Aube,Grand Est,1721.0
10068,Buxeuil,10110,10,Aube,Grand Est,136.0
10069,Buxières-sur-Arce,10110,10,Aube,Grand Est,121.0
10070,Celles-sur-Ource,10110,10,Aube,Grand Est,520.0
10071,Chacenay,10110,10,Aube,Grand Est,51.0
10072,Chaise,10500,10,Aube,Grand Est,37.0
10073,Chalette-sur-Voire,10500,10,Aube,Grand Est,135.0
10074,Chamoy,10130,10,Aube,Grand Est,515.0
10075,Champfleury,10700,10,Aube,Grand Est,107.0
10076,Champignol-lez-Mondeville,10200,10,Aube,Grand Est,283.0
10077,Champigny-sur-Aube,10700,10,Aube,Grand Est,108.0
10078,Champ-sur-Barse,10140,10,Aube,Grand Est,27.0
10079,Channes,10340,10,Aube,Grand Est,124.0
10080,Chaource,10210,10,Aube,Grand Est,1095.0
10081,Chapelle-Saint-Luc,10600,10,Aube,Grand Est,12396.0
10082,Chapelle-Vallon,10700,10,Aube,Grand Est,247.0
10083,Chappes,10260,10,Aube,Grand Est,326.0
10084,Charmont-sous-Barbuise,10150,10,Aube,Grand Est,1043.0
10084,Charmont-sous-Barbuise,10150,10,Aube,Grand Est,1043.0
10085,Charmoy,10290,10,Aube,Grand Est,70.0
10086,Charny-le-Bachot,10380,10,Aube,Grand Est,266.0
10087,Chaserey,10210,10,Aube,Grand Est,55.0
10089,Châtres,10510,10,Aube,Grand Est,712.0
10090,Chauchigny,10170,10,Aube,Grand Est,248.0
10091,Chaudrey,10240,10,Aube,Grand Est,147.0
10092,Chauffour-lès-Bailly,10110,10,Aube,Grand Est,122.0
10093,Chaumesnil,10500,10,Aube,Grand Est,105.0
10094,Chavanges,10330,10,Aube,Grand Est,603.0
10095,Chêne,10700,10,Aube,Grand Est,298.0
10096,Chennegy,10190,10,Aube,Grand Est,446.0
10097,Chervey,10110,10,Aube,Grand Est,168.0
10098,Chesley,10210,10,Aube,Grand Est,334.0
10099,Chessy-les-Prés,10130,10,Aube,Grand Est,509.0
10100,Clérey,10390,10,Aube,Grand Est,1121.0
10101,Coclois,10240,10,Aube,Grand Est,181.0
10102,Colombé-la-Fosse,10200,10,Aube,Grand Est,196.0
10103,Colombé-le-Sec,10200,10,Aube,Grand Est,150.0
10104,Cormost,10800,10,Aube,Grand Est,309.0
10105,Courcelles-sur-Voire,10500,10,Aube,Grand Est,28.0
10106,Courceroy,10400,10,Aube,Grand Est,128.0
10107,Coursan-en-Othe,10130,10,Aube,Grand Est,105.0
10108,Courtaoult,10130,10,Aube,Grand Est,83.0
10109,Courtenot,10260,10,Aube,Grand Est,239.0
10110,Courteranges,10270,10,Aube,Grand Est,579.0
10111,Courteron,10250,10,Aube,Grand Est,110.0
10112,Coussegrey,10210,10,Aube,Grand Est,192.0
10113,Couvignon,10200,10,Aube,Grand Est,208.0
10113,Couvignon,10200,10,Aube,Grand Est,208.0
10114,Crancey,10100,10,Aube,Grand Est,733.0
10115,Creney-près-Troyes,10150,10,Aube,Grand Est,1876.0
10115,Creney-près-Troyes,10150,10,Aube,Grand Est,1876.0
10116,Crésantignes,10320,10,Aube,Grand Est,317.0
10117,Crespy-le-Neuf,10500,10,Aube,Grand Est,160.0
10118,Croûtes,10130,10,Aube,Grand Est,101.0
10119,Cunfin,10360,10,Aube,Grand Est,181.0
10120,Cussangy,10210,10,Aube,Grand Est,246.0
10121,Dampierre,10240,10,Aube,Grand Est,308.0
10122,Davrey,10130,10,Aube,Grand Est,240.0
10123,Dienville,10500,10,Aube,Grand Est,897.0
10124,Dierrey-Saint-Julien,10190,10,Aube,Grand Est,274.0
10125,Dierrey-Saint-Pierre,10190,10,Aube,Grand Est,303.0
10126,Dolancourt,10200,10,Aube,Grand Est,140.0
10127,Dommartin-le-Coq,10240,10,Aube,Grand Est,62.0
10128,Donnement,10330,10,Aube,Grand Est,78.0
10129,Dosches,10220,10,Aube,Grand Est,304.0
10130,Dosnon,10700,10,Aube,Grand Est,112.0
10131,Droupt-Saint-Basle,10170,10,Aube,Grand Est,359.0
10132,Droupt-Sainte-Marie,10170,10,Aube,Grand Est,241.0
10133,Eaux-Puiseaux,10130,10,Aube,Grand Est,265.0
10134,Échemines,10350,10,Aube,Grand Est,100.0
10135,Éclance,10200,10,Aube,Grand Est,104.0
10136,Éguilly-sous-Bois,10110,10,Aube,Grand Est,119.0
10137,Engente,10200,10,Aube,Grand Est,36.0
10138,Épagne,10500,10,Aube,Grand Est,138.0
10139,Épothémont,10500,10,Aube,Grand Est,180.0
10140,Ervy-le-Châtel,10130,10,Aube,Grand Est,1202.0
10141,Essoyes,10360,10,Aube,Grand Est,724.0
10142,Estissac,10190,10,Aube,Grand Est,1874.0
10142,Estissac,10190,10,Aube,Grand Est,1874.0
10143,Étourvy,10210,10,Aube,Grand Est,178.0
10144,Étrelles-sur-Aube,10170,10,Aube,Grand Est,158.0
10145,Faux-Villecerf,10290,10,Aube,Grand Est,223.0
10146,Fay-lès-Marcilly,10290,10,Aube,Grand Est,90.0
10147,Fays-la-Chapelle,10320,10,Aube,Grand Est,134.0
10148,Ferreux-Quincey,10400,10,Aube,Grand Est,409.0
10148,Ferreux-Quincey,10400,10,Aube,Grand Est,409.0
10149,Feuges,10150,10,Aube,Grand Est,336.0
10150,Fontaine,10200,10,Aube,Grand Est,264.0
10151,Fontaine-les-Grès,10280,10,Aube,Grand Est,885.0
10153,Fontaine-Mâcon,10400,10,Aube,Grand Est,667.0
10154,Fontenay-de-Bossery,10400,10,Aube,Grand Est,73.0
10155,Fontette,10360,10,Aube,Grand Est,215.0
10156,Fontvannes,10190,10,Aube,Grand Est,725.0
10157,Fosse-Corduan,10100,10,Aube,Grand Est,224.0
10158,Fouchères,10260,10,Aube,Grand Est,547.0
10159,Fralignes,10110,10,Aube,Grand Est,88.0
10160,Fravaux,10200,10,Aube,Grand Est,48.0
10161,Fresnay,10200,10,Aube,Grand Est,50.0
10162,Fresnoy-le-Château,10270,10,Aube,Grand Est,285.0
10163,Fuligny,10200,10,Aube,Grand Est,47.0
10164,Gélannes,10100,10,Aube,Grand Est,747.0
10165,Géraudot,10220,10,Aube,Grand Est,343.0
10166,Grandes-Chapelles,10170,10,Aube,Grand Est,399.0
10167,Grandville,10700,10,Aube,Grand Est,96.0
10168,Granges,10210,10,Aube,Grand Est,75.0
10169,Gumery,10400,10,Aube,Grand Est,241.0
10170,Gyé-sur-Seine,10250,10,Aube,Grand Est,500.0
10171,Hampigny,10500,10,Aube,Grand Est,247.0
10172,Herbisse,10700,10,Aube,Grand Est,167.0
10173,Isle-Aumont,10800,10,Aube,Grand Est,480.0
10174,Isle-Aubigny,10240,10,Aube,Grand Est,182.0
10175,Jasseines,10330,10,Aube,Grand Est,180.0
10176,Jaucourt,10200,10,Aube,Grand Est,173.0
10177,Javernant,10320,10,Aube,Grand Est,157.0
10178,Jessains,10140,10,Aube,Grand Est,284.0
10179,Jeugny,10320,10,Aube,Grand Est,500.0
10180,Joncreuil,10330,10,Aube,Grand Est,96.0
10181,Jully-sur-Sarce,10260,10,Aube,Grand Est,248.0
10182,Juvancourt,10310,10,Aube,Grand Est,123.0
10183,Juvanzé,10140,10,Aube,Grand Est,36.0
10184,Juzanvigny,10500,10,Aube,Grand Est,128.0
10185,Lagesse,10210,10,Aube,Grand Est,208.0
10186,Laines-aux-Bois,10120,10,Aube,Grand Est,538.0
10187,Landreville,10110,10,Aube,Grand Est,452.0
10188,Lantages,10210,10,Aube,Grand Est,237.0
10189,Lassicourt,10500,10,Aube,Grand Est,63.0
10190,Laubressel,10270,10,Aube,Grand Est,544.0
10191,Lavau,10150,10,Aube,Grand Est,953.0
10191,Lavau,10150,10,Aube,Grand Est,953.0
10192,Lentilles,10330,10,Aube,Grand Est,126.0
10193,Lesmont,10500,10,Aube,Grand Est,313.0
10194,Lévigny,10200,10,Aube,Grand Est,98.0
10195,Lhuître,10700,10,Aube,Grand Est,302.0
10196,Lignières,10130,10,Aube,Grand Est,213.0
10197,Lignol-le-Château,10200,10,Aube,Grand Est,208.0
10198,Lirey,10320,10,Aube,Grand Est,107.0
10199,Loches-sur-Ource,10110,10,Aube,Grand Est,361.0
10200,Loge-aux-Chèvres,10140,10,Aube,Grand Est,84.0
10201,Loge-Pomblin,10210,10,Aube,Grand Est,68.0
10202,Loges-Margueron,10210,10,Aube,Grand Est,265.0
10203,Longchamp-sur-Aujon,10310,10,Aube,Grand Est,426.0
10204,Longeville-sur-Mogne,10320,10,Aube,Grand Est,158.0
10205,Longpré-le-Sec,10140,10,Aube,Grand Est,87.0
10206,Longsols,10240,10,Aube,Grand Est,126.0
10207,Longueville-sur-Aube,10170,10,Aube,Grand Est,126.0
10208,Louptière-Thénard,10400,10,Aube,Grand Est,297.0
10209,Lusigny-sur-Barse,10270,10,Aube,Grand Est,2222.0
10210,Luyères,10150,10,Aube,Grand Est,458.0
10211,Macey,10300,10,Aube,Grand Est,980.0
10211,Macey,10300,10,Aube,Grand Est,980.0
10212,Machy,10320,10,Aube,Grand Est,119.0
10213,Magnant,10110,10,Aube,Grand Est,167.0
10214,Magnicourt,10240,10,Aube,Grand Est,83.0
10215,Magny-Fouchard,10140,10,Aube,Grand Est,271.0
10216,Mailly-le-Camp,10230,10,Aube,Grand Est,1616.0
10217,Maison-des-Champs,10140,10,Aube,Grand Est,33.0
10218,Maisons-lès-Chaource,10210,10,Aube,Grand Est,161.0
10219,Maisons-lès-Soulaines,10200,10,Aube,Grand Est,66.0
10220,Maizières-la-Grande-Paroisse,10510,10,Aube,Grand Est,1537.0
10220,Maizières-la-Grande-Paroisse,10510,10,Aube,Grand Est,1537.0
10221,Maizières-lès-Brienne,10500,10,Aube,Grand Est,164.0
10222,Maraye-en-Othe,10160,10,Aube,Grand Est,449.0
10223,Marcilly-le-Hayer,10290,10,Aube,Grand Est,734.0
10224,Marigny-le-Châtel,10350,10,Aube,Grand Est,1785.0
10225,Marnay-sur-Seine,10400,10,Aube,Grand Est,235.0
10226,Marolles-lès-Bailly,10110,10,Aube,Grand Est,108.0
10227,Marolles-sous-Lignières,10130,10,Aube,Grand Est,338.0
10228,Mathaux,10500,10,Aube,Grand Est,202.0
10229,Maupas,10320,10,Aube,Grand Est,107.0
10230,Mergey,10600,10,Aube,Grand Est,701.0
10231,Mériot,10400,10,Aube,Grand Est,624.0
10232,Merrey-sur-Arce,10110,10,Aube,Grand Est,325.0
10233,Méry-sur-Seine,10170,10,Aube,Grand Est,1575.0
